Amount,Stage,CloseDate,RecurringDonationInstallmentPeriod,RecurringDonationInstallmentAmount,RecurringDonationLastDonationDate,NSFID,FirstGiftDate,LastGiftDate,LastGiftAmount,Region,BillingState,
$25.00,Closed Won,4/1/2018,Monthly,$25.00,2/1/2020,NSF-95191,8/10/2011,3/1/2021,$25.00,North Central,MO,
$25.00,Closed Won,3/1/2018,Monthly,$25.00,2/1/2020,NSF-95191,8/10/2011,3/1/2021,$25.00,North Central,MO,
$25.00,Closed Won,2/1/2018,Monthly,$25.00,2/1/2020,NSF-95191,8/10/2011,3/1/2021,$25.00,North Central,MO,
$25.00,Closed Won,1/2/2018,Monthly,$25.00,2/1/2020,NSF-95191,8/10/2011,3/1/2021,$25.00,North Central,MO,
$25.00,Closed Won,2/1/2020,Monthly,$25.00,2/1/2020,NSF-95191,8/10/2011,3/1/2021,$25.00,North Central,MO,
$50.00,Closed Won,2/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,1/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,5/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,3/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,4/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,11/1/2014,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,12/1/2014,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,9/1/2014,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,10/1/2014,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,8/1/2014,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,6/1/2015,Monthly,$50.00,6/1/2015,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,4/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,5/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,6/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,7/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,8/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,11/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,12/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,10/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,9/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,1/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,2/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,3/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,4/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,6/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,5/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,4/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,3/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,5/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,1/8/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,2/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,8/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,7/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,9/5/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,10/6/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,11/6/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,12/4/2017,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,7/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,6/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,8/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,9/4/2018,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,3/4/2016,Monthly,$50.00,9/4/2018,NSF-23200,8/1/2014,9/4/2018,$50.00,North Central,IN,
$50.00,Closed Won,4/1/2016,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,9/1/2014,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,10/1/2014,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,11/1/2014,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,12/1/2014,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,11/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,9/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,8/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,7/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,1/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,2/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,4/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,3/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,5/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,6/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,2/1/2016,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,1/1/2016,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,12/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,3/1/2016,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,10/1/2015,Monthly,$50.00,4/1/2016,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,9/5/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,8/4/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,9/1/2016,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,10/1/2016,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,12/1/2016,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,11/1/2016,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,7/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,5/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,6/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,1/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,2/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,4/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$50.00,Closed Won,3/1/2017,Monthly,$50.00,9/5/2017,NSF-33868,9/1/2014,3/12/2020,$600.00,South East,SC,
$20.00,Closed Won,10/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,9/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,6/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,8/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,7/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,5/24/2015,Monthly,$20.00,10/24/2015,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,7/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,6/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,5/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,4/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,12/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,1/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,2/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,3/1/2019,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,11/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,10/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,8/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,9/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,7/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,6/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,5/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$20.00,Closed Won,4/1/2018,Monthly,$20.00,7/1/2019,NSF-12628,8/13/2011,12/3/2019,$100.00,South East,TN,
$25.00,Closed Won,4/8/2019,Monthly,$25.00,4/8/2019,NSF-70260,4/17/2012,4/8/2019,$25.00,South East,VA,
$40.00,Closed Won,2/17/2016,Monthly,$40.00,2/17/2016,NSF-29458,2/17/2016,6/16/2018,$25.00,North Central,IA,
$25.00,Closed Won,4/16/2018,Monthly,$25.00,6/16/2018,NSF-29458,2/17/2016,6/16/2018,$25.00,North Central,IA,
$25.00,Closed Won,6/16/2018,Monthly,$25.00,6/16/2018,NSF-29458,2/17/2016,6/16/2018,$25.00,North Central,IA,
$25.00,Closed Won,3/16/2018,Monthly,$25.00,6/16/2018,NSF-29458,2/17/2016,6/16/2018,$25.00,North Central,IA,
$25.00,Closed Won,5/16/2018,Monthly,$25.00,6/16/2018,NSF-29458,2/17/2016,6/16/2018,$25.00,North Central,IA,
$50.00,Closed Won,10/1/2018,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,11/1/2018,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,12/1/2018,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,1/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,3/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,2/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,9/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,10/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,1/1/2020,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,12/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,11/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,6/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,5/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,4/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,8/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,7/1/2019,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$50.00,Closed Won,2/1/2020,Monthly,$50.00,2/1/2020,NSF-63568,10/1/2018,3/1/2021,$50.00,South East,VA,
$25.00,Closed Won,9/8/2012,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,10/8/2012,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,11/8/2012,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,3/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,4/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,2/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,1/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,12/8/2012,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,8/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,7/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,6/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$25.00,Closed Won,5/8/2013,Monthly,$25.00,8/8/2013,NSF-75239,9/8/2012,8/8/2013,$25.00,South West,CA,
$20.00,Closed Won,7/15/2014,Monthly,$20.00,7/15/2014,NSF-27213,7/15/2014,7/15/2014,$20.00,South Central,NM,
$10.00,Closed Won,12/30/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,12/16/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,12/2/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,12/9/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,12/23/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,11/25/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,11/11/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,11/18/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,11/4/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,10/21/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,10/28/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,10/7/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,10/14/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,9/30/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,9/23/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,8/19/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,8/5/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,8/12/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,9/16/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,9/9/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,8/26/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$10.00,Closed Won,9/2/2016,Weekly,$10.00,12/30/2016,NSF-37795,8/5/2016,12/30/2016,$10.00,South East,VA,
$25.00,Closed Won,3/15/2015,Monthly,$25.00,3/15/2015,NSF-26784,5/24/2012,3/10/2020,$50.00,North West,WA,
$62.50,Closed Won,12/8/2019,Monthly,$62.50,2/8/2020,NSF-21617,7/2/2017,11/8/2020,$62.50,North East,NJ,
$62.50,Closed Won,1/8/2020,Monthly,$62.50,2/8/2020,NSF-21617,7/2/2017,11/8/2020,$62.50,North East,NJ,
$62.50,Closed Won,2/8/2020,Monthly,$62.50,2/8/2020,NSF-21617,7/2/2017,11/8/2020,$62.50,North East,NJ,
$25.00,Closed Won,8/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,7/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,6/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,9/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,10/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,11/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,5/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,12/15/2015,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,1/15/2016,Monthly,$25.00,1/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,2/29/2016,Monthly,$25.00,4/29/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,4/29/2016,Monthly,$25.00,4/29/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,3/29/2016,Monthly,$25.00,4/29/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,8/15/2016,Monthly,$25.00,10/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,9/15/2016,Monthly,$25.00,10/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,10/15/2016,Monthly,$25.00,10/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,7/15/2016,Monthly,$25.00,10/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$25.00,Closed Won,6/15/2016,Monthly,$25.00,10/15/2016,NSF-31494,8/30/2013,10/15/2016,$25.00,North Central,IL,
$30.00,Closed Won,5/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,6/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,7/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,8/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,8/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,9/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,9/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,4/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,3/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,2/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,6/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,1/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,11/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,12/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,8/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,10/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$0.00,Closed Won,10/22/2013,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,7/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,9/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,10/22/2012,Monthly,$30.00,10/22/2013,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,11/1/2014,Monthly,$30.00,10/1/2016,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
$30.00,Closed Won,12/1/2014,Monthly,$30.00,10/1/2016,NSF-77174,8/11/2011,2/13/2021,$30.00,North East,MD,
